<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.19	13:00:00	23.108	23.165	23.087	23.096	1238	0	8
2024.02.19	14:00:00	23.087	23.097	23.026	23.075	1617	0	8
2024.02.19	15:00:00	23.069	23.112	23.041	23.059	2436	0	8
2024.02.19	16:00:00	23.059	23.091	23.014	23.038	1955	0	8
2024.02.19	17:00:00	23.039	23.039	22.929	22.949	1971	0	8
2024.02.19	18:00:00	22.949	22.984	22.927	22.958	1361	0	8
2024.02.19	19:00:00	22.958	22.987	22.950	22.967	830	0	8
2024.02.19	20:00:00	22.959	22.985	22.951	22.955	472	0	17
2024.02.19	21:00:00	22.956	22.980	22.956	22.979	226	0	14
2024.02.20	01:00:00	22.976	23.021	22.930	22.937	563	0	18
2024.02.20	02:00:00	22.942	22.968	22.912	22.955	933	0	18
2024.02.20	03:00:00	22.954	23.014	22.935	22.956	1309	0	18
2024.02.20	04:00:00	22.957	22.987	22.941	22.950	875	0	18
2024.02.20	05:00:00	22.951	22.964	22.915	22.943	799	0	16
2024.02.20	06:00:00	22.938	22.980	22.938	22.954	527	0	18
2024.02.20	07:00:00	22.955	22.965	22.922	22.946	783	0	18
2024.02.20	08:00:00	22.949	22.950	22.923	22.927	784	0	18
2024.02.20	09:00:00	22.928	23.005	22.908	22.982	1844	0	8
2024.02.20	10:00:00	22.981	23.022	22.964	23.007	2334	0	8
2024.02.20	11:00:00	23.006	23.047	23.003	23.024	2134	0	8
2024.02.20	12:00:00	23.023	23.122	23.009	23.081	1834	0	8
2024.02.20	13:00:00	23.082	23.085	23.036	23.064	1985	0	8
2024.02.20	14:00:00	23.065	23.115	23.037	23.099	1958	0	8
2024.02.20	15:00:00	23.100	23.183	23.049	23.148	4073	0	10
2024.02.20	16:00:00	23.150	23.156	23.033	23.120	4654	0	19
2024.02.20	17:00:00	23.121	23.155	23.014	23.018	3919	0	8
2024.02.20	18:00:00	23.019	23.070	22.982	23.039	2347	0	5
2024.02.20	19:00:00	23.038	23.085	23.035	23.081	1784	0	8
2024.02.20	20:00:00	23.081	23.099	23.039	23.051	1423	0	8
2024.02.20	21:00:00	23.056	23.065	23.016	23.020	1242	0	8
2024.02.20	22:00:00	23.020	23.022	22.979	23.009	1202	0	8
2024.02.20	23:00:00	23.000	23.013	22.960	22.971	443	0	11
2024.02.21	01:00:00	22.983	23.008	22.976	22.991	932	0	18
2024.02.21	02:00:00	22.993	23.006	22.963	22.976	846	0	16
2024.02.21	03:00:00	22.975	23.026	22.965	23.007	1319	0	18
2024.02.21	04:00:00	23.002	23.110	23.002	23.093	1200	0	18
2024.02.21	05:00:00	23.092	23.168	23.086	23.149	929	0	18
2024.02.21	06:00:00	23.149	23.164	23.125	23.149	624	0	18
2024.02.21	07:00:00	23.149	23.170	23.115	23.131	1021	0	18
2024.02.21	08:00:00	23.133	23.161	23.104	23.153	1190	0	18
2024.02.21	09:00:00	23.152	23.171	23.134	23.137	1548	0	8
2024.02.21	10:00:00	23.136	23.156	23.020	23.029	2498	0	8
2024.02.21	11:00:00	23.029	23.087	23.014	23.072	2108	0	8
2024.02.21	12:00:00	23.071	23.124	23.068	23.121	1517	0	8
2024.02.21	13:00:00	23.122	23.125	23.050	23.061	1561	0	10
2024.02.21	14:00:00	23.063	23.093	23.049	23.063	1780	0	10
2024.02.21	15:00:00	23.065	23.096	22.992	23.058	2915	0	10
2024.02.21	16:00:00	23.058	23.101	22.956	23.003	4540	0	11
2024.02.21	17:00:00	23.003	23.014	22.818	22.819	4288	0	12
2024.02.21	18:00:00	22.821	22.877	22.788	22.801	3453	0	11
2024.02.21	19:00:00	22.802	22.856	22.795	22.824	2759	0	10
2024.02.21	20:00:00	22.825	22.832	22.746	22.778	2570	0	10
2024.02.21	21:00:00	22.779	22.916	22.753	22.909	3369	0	6
2024.02.21	22:00:00	22.908	22.920	22.854	22.897	1494	0	10
2024.02.21	23:00:00	22.887	22.900	22.838	22.859	638	0	13
2024.02.22	01:00:00	22.879	22.905	22.869	22.892	873	0	20
2024.02.22	02:00:00	22.892	22.922	22.876	22.888	907	0	20
2024.02.22	03:00:00	22.892	22.928	22.877	22.889	1279	0	20
2024.02.22	04:00:00	22.889	22.902	22.846	22.892	1060	0	20
2024.02.22	05:00:00	22.893	22.902	22.870	22.890	760	0	20
2024.02.22	06:00:00	22.888	22.969	22.882	22.964	752	0	20
2024.02.22	07:00:00	22.963	22.989	22.921	22.927	780	0	20
2024.02.22	08:00:00	22.928	22.978	22.920	22.965	1039	0	19
2024.02.22	09:00:00	22.966	23.077	22.958	23.053	1859	0	10
2024.02.22	10:00:00	23.054	23.156	23.051	23.154	3053	0	10
2024.02.22	11:00:00	23.152	23.154	23.037	23.074	2332	0	10
2024.02.22	12:00:00	23.073	23.091	23.048	23.065	1604	0	10
2024.02.22	13:00:00	23.066	23.077	23.031	23.059	1568	0	10
2024.02.22	14:00:00	23.061	23.085	23.013	23.020	2013	0	10
2024.02.22	15:00:00	23.019	23.027	22.879	22.903	4441	0	11
2024.02.22	16:00:00	22.901	22.926	22.801	22.864	5683	0	19
2024.02.22	17:00:00	22.864	22.874	22.753	22.807	5302	0	19
2024.02.22	18:00:00	22.807	22.826	22.729	22.736	2976	0	10
2024.02.22	19:00:00	22.735	22.828	22.734	22.800	2059	0	10
2024.02.22	20:00:00	22.800	22.806	22.730	22.769	1677	0	10
2024.02.22	21:00:00	22.770	22.771	22.738	22.750	1296	0	10
2024.02.22	22:00:00	22.749	22.778	22.739	22.742	1600	0	10
2024.02.22	23:00:00	22.733	22.754	22.723	22.730	466	0	13
2024.02.23	01:00:00	22.731	22.745	22.711	22.739	1025	0	20
2024.02.23	02:00:00	22.739	22.774	22.670	22.730	938	0	20
2024.02.23	03:00:00	22.730	22.828	22.721	22.810	1491	0	20
2024.02.23	04:00:00	22.810	22.833	22.717	22.733	1204	0	20
2024.02.23	05:00:00	22.736	22.774	22.713	22.758	726	0	20
2024.02.23	06:00:00	22.763	22.786	22.758	22.768	399	0	17
2024.02.23	07:00:00	22.773	22.775	22.601	22.612	907	0	20
2024.02.23	08:00:00	22.612	22.658	22.591	22.649	1517	0	19
2024.02.23	09:00:00	22.648	22.678	22.616	22.647	2218	0	10
2024.02.23	10:00:00	22.648	22.673	22.612	22.625	2348	0	10
2024.02.23	11:00:00	22.624	22.631	22.554	22.568	2035	0	10
2024.02.23	12:00:00	22.568	22.695	22.564	22.693	1960	0	10
2024.02.23	13:00:00	22.693	22.722	22.683	22.704	1843	0	10
2024.02.23	14:00:00	22.704	22.792	22.692	22.758	2602	0	10
2024.02.23	15:00:00	22.757	22.802	22.695	22.701	3853	0	10
2024.02.23	16:00:00	22.700	22.762	22.650	22.687	4344	0	19
2024.02.23	17:00:00	22.687	22.765	22.611	22.757	4254	0	19
2024.02.23	18:00:00	22.759	22.931	22.738	22.918	4449	0	19
2024.02.23	19:00:00	22.918	22.973	22.892	22.964	2469	0	10
2024.02.23	20:00:00	22.965	22.990	22.932	22.971	1672	0	10
2024.02.23	21:00:00	22.971	22.991	22.944	22.965	1368	0	10
2024.02.23	22:00:00	22.966	22.972	22.906	22.949	1253	0	10
2024.02.23	23:00:00	22.940	22.946	22.905	22.924	481	0	13
2024.02.26	01:00:00	22.844	22.884	22.838	22.843	562	0	20
2024.02.26	02:00:00	22.844	22.864	22.813	22.836	924	0	20
2024.02.26	03:00:00	22.832	22.877	22.796	22.802	1215	0	20
2024.02.26	04:00:00	22.804	22.810	22.752	22.768	1095	0	20
2024.02.26	05:00:00	22.766	22.801	22.763	22.798	641	0	20
2024.02.26	06:00:00	22.802	22.833	22.797	22.820	620	0	16
2024.02.26	07:00:00	22.818	22.864	22.805	22.818	946	0	20
2024.02.26	08:00:00	22.818	22.829	22.779	22.784	1329	0	19
2024.02.26	09:00:00	22.782	22.833	22.771	22.815	1904	0	10
2024.02.26	10:00:00	22.814	22.845	22.775	22.781	2606	0	10
2024.02.26	11:00:00	22.779	22.782	22.662	22.693	2341	0	10
2024.02.26	12:00:00	22.694	22.740	22.586	22.599	3129	0	10
2024.02.26	13:00:00	22.598	22.600	22.487	22.488	3261	0	10
2024.02.26	14:00:00	22.490	22.572	22.476	22.550	3630	0	10
2024.02.26	15:00:00	22.548	22.613	22.532	22.584	3876	0	13
2024.02.26	16:00:00	22.583	22.614	22.485	22.564	4156	0	19
2024.02.26	17:00:00	22.564	22.581	22.485	22.502	3444	0	10
2024.02.26	18:00:00	22.503	22.523	22.459	22.511	2490	0	11
2024.02.26	19:00:00	22.510	22.517	22.469	22.484	1550	0	10
2024.02.26	20:00:00	22.486	22.511	22.451	22.470	1866	0	10
2024.02.26	21:00:00	22.471	22.487	22.437	22.481	1026	0	10
2024.02.26	22:00:00	22.481	22.566	22.481	22.521	1058	0	10
2024.02.26	23:00:00	22.512	22.531	22.493	22.501	485	0	13
2024.02.27	01:00:00	22.495	22.502	22.471	22.491	337	0	20
2024.02.27	02:00:00	22.492	22.517	22.470	22.515	588	0	24
2024.02.27	03:00:00	22.516	22.570	22.504	22.561	1152	0	23
2024.02.27	04:00:00	22.562	22.565	22.517	22.532	851	0	24
2024.02.27	05:00:00	22.541	22.558	22.524	22.556	636	0	24
2024.02.27	06:00:00	22.556	22.569	22.524	22.527	494	0	18
2024.02.27	07:00:00	22.534	22.543	22.497	22.504	761	0	17
2024.02.27	08:00:00	22.504	22.590	22.496	22.582	1081	0	17
2024.02.27	09:00:00	22.581	22.684	22.564	22.655	1909	0	10
2024.02.27	10:00:00	22.656	22.692	22.582	22.660	2397	0	10
2024.02.27	11:00:00	22.659	22.679	22.625	22.654	2148	0	10
2024.02.27	12:00:00	22.653	22.659	22.599	22.634	1759	0	10
2024.02.27	13:00:00	22.633	22.667	22.599	22.659	1468	0	10
2024.02.27	14:00:00	22.659	22.705	22.654	22.674	2287	0	10
2024.02.27	15:00:00	22.675	22.677	22.592	22.641	2978	0	10
2024.02.27	16:00:00	22.640	22.666	22.525	22.572	3273	0	10
2024.02.27	17:00:00	22.572	22.617	22.460	22.475	3076	0	10
2024.02.27	18:00:00	22.475	22.542	22.411	22.524	2482	0	10
2024.02.27	19:00:00	22.524	22.527	22.458	22.494	1447	0	10
2024.02.27	20:00:00	22.495	22.552	22.479	22.508	2026	0	9
2024.02.27	21:00:00	22.508	22.526	22.470	22.497	1221	0	10
2024.02.27	22:00:00	22.496	22.497	22.460	22.470	1252	0	10
2024.02.27	23:00:00	22.462	22.472	22.431	22.442	490	0	13
2024.02.28	01:00:00	22.437	22.462	22.421	22.421	588	0	20
2024.02.28	02:00:00	22.424	22.473	22.418	22.458	565	0	20
2024.02.28	03:00:00	22.453	22.503	22.435	22.496	1145	0	17
2024.02.28	04:00:00	22.497	22.503	22.427	22.445	801	0	20
2024.02.28	05:00:00	22.449	22.469	22.366	22.446	835	0	20
2024.02.28	06:00:00	22.450	22.455	22.396	22.400	625	0	20
2024.02.28	07:00:00	22.404	22.421	22.377	22.417	734	0	20
2024.02.28	08:00:00	22.416	22.462	22.374	22.387	1137	0	19
2024.02.28	09:00:00	22.388	22.388	22.327	22.330	1631	0	6
2024.02.28	10:00:00	22.331	22.362	22.299	22.310	1535	0	10
2024.02.28	11:00:00	22.309	22.318	22.265	22.282	1749	0	10
2024.02.28	12:00:00	22.283	22.333	22.271	22.319	1618	0	10
2024.02.28	13:00:00	22.318	22.360	22.296	22.350	1170	0	10
2024.02.28	14:00:00	22.347	22.386	22.326	22.331	1425	0	10
2024.02.28	15:00:00	22.331	22.509	22.330	22.432	3931	0	10
2024.02.28	16:00:00	22.435	22.483	22.341	22.359	3702	0	10
2024.02.28	17:00:00	22.358	22.412	22.354	22.364	2492	0	10
2024.02.28	18:00:00	22.364	22.400	22.351	22.398	1980	0	10
2024.02.28	19:00:00	22.397	22.455	22.396	22.419	1585	0	6
2024.02.28	20:00:00	22.419	22.439	22.380	22.386	1014	0	10
2024.02.28	21:00:00	22.385	22.401	22.357	22.387	962	0	10
2024.02.28	22:00:00	22.391	22.458	22.387	22.453	921	0	10
2024.02.28	23:00:00	22.444	22.460	22.416	22.450	495	0	13
2024.02.29	01:00:00	22.469	22.469	22.433	22.441	809	0	20
2024.02.29	02:00:00	22.443	22.470	22.422	22.429	715	0	20
2024.02.29	03:00:00	22.429	22.488	22.407	22.486	1048	0	20
2024.02.29	04:00:00	22.486	22.519	22.477	22.515	844	0	20
2024.02.29	05:00:00	22.515	22.519	22.466	22.493	700	0	20
2024.02.29	06:00:00	22.493	22.506	22.476	22.491	382	0	20
2024.02.29	07:00:00	22.496	22.510	22.464	22.492	574	0	20
2024.02.29	08:00:00	22.493	22.552	22.478	22.521	926	0	19
2024.02.29	09:00:00	22.520	22.550	22.477	22.490	1334	0	7
2024.02.29	10:00:00	22.490	22.513	22.453	22.485	1716	0	10
2024.02.29	11:00:00	22.486	22.486	22.413	22.436	1520	0	10
2024.02.29	12:00:00	22.436	22.441	22.337	22.341	1550	0	9
2024.02.29	13:00:00	22.340	22.365	22.323	22.359	1396	0	10
2024.02.29	14:00:00	22.358	22.365	22.317	22.336	1517	0	10
2024.02.29	15:00:00	22.337	22.729	22.302	22.713	5722	0	6
2024.02.29	16:00:00	22.714	22.784	22.622	22.645	4688	0	10
2024.02.29	17:00:00	22.648	22.714	22.609	22.651	3596	0	11
2024.02.29	18:00:00	22.653	22.657	22.529	22.605	2696	0	10
2024.02.29	19:00:00	22.605	22.671	22.594	22.662	1463	0	10
2024.02.29	20:00:00	22.662	22.699	22.647	22.692	1332	0	10
2024.02.29	21:00:00	22.693	22.713	22.641	22.649	1011	0	10
2024.02.29	22:00:00	22.648	22.686	22.648	22.665	923	0	10
2024.02.29	23:00:00	22.656	22.670	22.635	22.665	424	0	13
2024.03.01	01:00:00	22.641	22.656	22.626	22.650	565	0	20
2024.03.01	02:00:00	22.655	22.681	22.633	22.655	893	0	20
2024.03.01	03:00:00	22.657	22.671	22.626	22.656	1005	0	20
2024.03.01	04:00:00	22.657	22.705	22.645	22.697	765	0	20
2024.03.01	05:00:00	22.696	22.777	22.688	22.771	824	0	20
2024.03.01	06:00:00	22.772	22.773	22.720	22.723	517	0	20
2024.03.01	07:00:00	22.729	22.735	22.679	22.694	704	0	17
2024.03.01	08:00:00	22.694	22.769	22.690	22.725	996	0	19
2024.03.01	09:00:00	22.722	22.757	22.606	22.620	1835	0	6
2024.03.01	10:00:00	22.618	22.619	22.503	22.514	2164	0	10
2024.03.01	11:00:00	22.513	22.651	22.497	22.631	1945	0	10
2024.03.01	12:00:00	22.630	22.707	22.621	22.686	1981	0	10
2024.03.01	13:00:00	22.688	22.761	22.671	22.709	1790	0	10
2024.03.01	14:00:00	22.711	22.743	22.677	22.689	1945	0	10
2024.03.01	15:00:00	22.689	22.722	22.634	22.654	3083	0	10
2024.03.01	16:00:00	22.656	22.757	22.564	22.580	3930	0	10
2024.03.01	17:00:00	22.582	22.978	22.582	22.935	5766	0	11
2024.03.01	18:00:00	22.936	23.134	22.911	23.094	3767	0	7
2024.03.01	19:00:00	23.094	23.153	23.076	23.125	2414	0	9
2024.03.01	20:00:00	23.125	23.260	23.099	23.231	1973	0	12
2024.03.01	21:00:00	23.234	23.257	23.185	23.187	1390	0	12
2024.03.01	22:00:00	23.186	23.193	23.137	23.148	1542	0	12
2024.03.01	23:00:00	23.139	23.146	23.120	23.125	503	0	8
2024.03.04	01:00:00	23.119	23.165	23.078	23.095	931	0	20
2024.03.04	02:00:00	23.095	23.170	23.079	23.150	846	0	20
2024.03.04	03:00:00	23.152	23.158	23.015	23.035	1620	0	20
2024.03.04	04:00:00	23.036	23.110	23.019	23.063	1015	0	20
2024.03.04	05:00:00	23.067	23.070	23.032	23.051	777	0	20
2024.03.04	06:00:00	23.050	23.060	23.022	23.027	568	0	20
2024.03.04	07:00:00	23.025	23.051	23.004	23.009	787	0	20
2024.03.04	08:00:00	23.009	23.091	23.009	23.081	1257	0	19
2024.03.04	09:00:00	23.082	23.149	23.044	23.134	1598	0	10
2024.03.04	10:00:00	23.134	23.162	23.074	23.081	2040	0	10
2024.03.04	11:00:00	23.082	23.151	23.081	23.145	1867	0	10
2024.03.04	12:00:00	23.145	23.159	23.123	23.135	1685	0	10
2024.03.04	13:00:00	23.136	23.153	23.108	23.117	1431	0	9
2024.03.04	14:00:00	23.118	23.141	23.100	23.128	1539	0	9
2024.03.04	15:00:00	23.127	23.341	23.091	23.336	4579	0	11
2024.03.04	16:00:00	23.335	23.510	23.330	23.500	4898	0	10
2024.03.04	17:00:00	23.500	23.613	23.437	23.601	4177	0	10
2024.03.04	18:00:00	23.600	23.817	23.592	23.785	5262	0	19
2024.03.04	19:00:00	23.785	23.824	23.706	23.776	3376	0	8
2024.03.04	20:00:00	23.773	23.803	23.742	23.799	2158	0	8
2024.03.04	21:00:00	23.798	23.917	23.779	23.892	1552	0	10
2024.03.04	22:00:00	23.893	23.937	23.876	23.899	1534	0	10
2024.03.04	23:00:00	23.890	23.913	23.874	23.885	498	0	13
2024.03.05	01:00:00	23.901	23.946	23.896	23.933	459	0	18
2024.03.05	02:00:00	23.931	23.937	23.841	23.851	688	0	20
2024.03.05	03:00:00	23.851	23.851	23.611	23.698	2386	0	20
2024.03.05	04:00:00	23.696	23.716	23.652	23.710	1225	0	17
2024.03.05	05:00:00	23.708	23.779	23.670	23.683	1007	0	20
2024.03.05	06:00:00	23.683	23.718	23.646	23.717	786	0	20
2024.03.05	07:00:00	23.722	23.830	23.700	23.816	1227	0	17
2024.03.05	08:00:00	23.819	23.840	23.782	23.804	1486	0	17
2024.03.05	09:00:00	23.805	23.874	23.779	23.840	1854	0	10
2024.03.05	10:00:00	23.839	23.962	23.839	23.941	2511	0	10
2024.03.05	11:00:00	23.939	23.952	23.894	23.934	2054	0	10
2024.03.05	12:00:00	23.933	23.973	23.896	23.901	1906	0	8
2024.03.05	13:00:00	23.902	23.981	23.880	23.961	1904	0	10
2024.03.05	14:00:00	23.962	23.975	23.892	23.934	2229	0	9
2024.03.05	15:00:00	23.936	24.219	23.892	23.991	7036	0	19
2024.03.05	16:00:00	23.992	24.066	23.883	23.913	6829	0	19
2024.03.05	17:00:00	23.916	24.110	23.778	23.841	7186	0	19
2024.03.05	18:00:00	23.840	23.869	23.713	23.758	4437	0	19
2024.03.05	19:00:00	23.756	23.807	23.740	23.757	2281	0	10
2024.03.05	20:00:00	23.758	23.775	23.655	23.668	2563	0	10
2024.03.05	21:00:00	23.669	23.757	23.667	23.673	2364	0	10
2024.03.05	22:00:00	23.674	23.694	23.659	23.674	2435	0	10
2024.03.05	23:00:00	23.665	23.683	23.652	23.656	562	0	13
2024.03.06	01:00:00	23.657	23.714	23.650	23.701	461	0	20
2024.03.06	02:00:00	23.701	23.702	23.651	23.675	949	0	20
2024.03.06	03:00:00	23.676	23.707	23.556	23.572	1691	0	20
2024.03.06	04:00:00	23.575	23.665	23.566	23.648	985	0	20
2024.03.06	05:00:00	23.648	23.650	23.576	23.601	902	0	20
2024.03.06	06:00:00	23.601	23.636	23.594	23.613	552	0	16
2024.03.06	07:00:00	23.613	23.703	23.606	23.690	1049	0	20
2024.03.06	08:00:00	23.691	23.744	23.671	23.699	1187	0	19
2024.03.06	09:00:00	23.696	23.769	23.689	23.706	2559	0	10
2024.03.06	10:00:00	23.707	23.731	23.643	23.698	2629	0	10
2024.03.06	11:00:00	23.697	23.765	23.692	23.754	1684	0	10
2024.03.06	12:00:00	23.753	23.754	23.667	23.688	1705	0	10
2024.03.06	13:00:00	23.688	23.789	23.683	23.781	1566	0	10
2024.03.06	14:00:00	23.782	23.797	23.747	23.776	2372	0	10
2024.03.06	15:00:00	23.775	23.827	23.709	23.827	6268	0	19
2024.03.06	16:00:00	23.826	24.100	23.785	23.994	6268	0	19
2024.03.06	17:00:00	23.999	24.066	23.889	24.049	7069	0	19
2024.03.06	18:00:00	24.048	24.218	24.022	24.192	4855	0	7
2024.03.06	19:00:00	24.191	24.243	24.144	24.215	4141	0	10
2024.03.06	20:00:00	24.216	24.296	24.161	24.185	3742	0	10
2024.03.06	21:00:00	24.185	24.189	24.082	24.140	3124	0	10
2024.03.06	22:00:00	24.138	24.171	24.123	24.160	1447	0	10
2024.03.06	23:00:00	24.151	24.169	24.124	24.167	592	0	13
2024.03.07	01:00:00	24.146	24.190	24.108	24.161	1036	0	20
2024.03.07	02:00:00	24.161	24.212	24.154	24.193	935	0	20
2024.03.07	03:00:00	24.195	24.203	24.029	24.050	2112	0	20
2024.03.07	04:00:00	24.050	24.128	24.024	24.110	1485	0	20
2024.03.07	05:00:00	24.108	24.154	24.052	24.111	1095	0	20
2024.03.07	06:00:00	24.117	24.260	24.112	24.183	1714	0	17
2024.03.07	07:00:00	24.182	24.183	24.012	24.025	1465	0	20
2024.03.07	08:00:00	24.020	24.092	23.994	24.079	2084	0	19
2024.03.07	09:00:00	24.078	24.123	24.014	24.096	2565	0	10
2024.03.07	10:00:00	24.095	24.206	24.088	24.119	2225	0	10
2024.03.07	11:00:00	24.120	24.149	24.090	24.147	2067	0	10
2024.03.07	12:00:00	24.148	24.172	24.118	24.167	1729	0	10
2024.03.07	13:00:00	24.169	24.172	24.095	24.122	2057	0	10
2024.03.07	14:00:00	24.121	24.183	24.109	24.178	1800	0	10
2024.03.07	15:00:00	24.177	24.344	24.163	24.252	6067	0	14
2024.03.07	16:00:00	24.251	24.364	24.183	24.311	5885	0	10
2024.03.07	17:00:00	24.314	24.496	24.309	24.472	4705	0	10
2024.03.07	18:00:00	24.471	24.477	24.289	24.382	4011	0	11
2024.03.07	19:00:00	24.381	24.426	24.341	24.368	1929	0	10
2024.03.07	20:00:00	24.368	24.386	24.271	24.304	1998	0	10
2024.03.07	21:00:00	24.305	24.369	24.280	24.348	1616	0	7
2024.03.07	22:00:00	24.349	24.350	24.301	24.312	1072	0	10
2024.03.07	23:00:00	24.303	24.333	24.297	24.304	493	0	13
2024.03.08	01:00:00	24.299	24.381	24.298	24.377	498	0	15
2024.03.08	02:00:00	24.377	24.424	24.336	24.372	809	0	15
2024.03.08	03:00:00	24.370	24.399	24.266	24.288	1126	0	20
2024.03.08	04:00:00	24.286	24.306	24.234	24.253	904	0	20
2024.03.08	05:00:00	24.255	24.334	24.232	24.290	740	0	20
2024.03.08	06:00:00	24.291	24.333	24.284	24.330	539	0	20
2024.03.08	07:00:00	24.333	24.359	24.276	24.310	728	0	20
2024.03.08	08:00:00	24.308	24.402	24.282	24.398	1033	0	19
2024.03.08	09:00:00	24.399	24.497	24.394	24.483	1644	0	10
2024.03.08	10:00:00	24.481	24.530	24.448	24.475	1870	0	8
2024.03.08	11:00:00	24.476	24.531	24.470	24.507	1721	0	10
2024.03.08	12:00:00	24.506	24.542	24.470	24.525	1405	0	10
2024.03.08	13:00:00	24.531	24.532	24.458	24.501	1340	0	10
2024.03.08	14:00:00	24.502	24.517	24.459	24.462	1303	0	10
2024.03.08	15:00:00	24.462	24.626	24.261	24.345	6898	0	10
2024.03.08	16:00:00	24.346	24.426	24.198	24.316	7936	0	19
2024.03.08	17:00:00	24.316	24.379	24.198	24.339	5287	0	10
2024.03.08	18:00:00	24.340	24.353	24.201	24.333	3908	0	10
2024.03.08	19:00:00	24.333	24.528	24.333	24.380	5583	0	10
2024.03.08	20:00:00	24.380	24.384	24.277	24.299	3616	0	11
2024.03.08	21:00:00	24.298	24.337	24.165	24.309	3092	0	10
2024.03.08	22:00:00	24.310	24.329	24.247	24.284	1660	0	10
2024.03.08	23:00:00	24.275	24.321	24.272	24.303	580	0	13
2024.03.11	00:00:00	24.356	24.368	24.304	24.304	440	0	26
2024.03.11	01:00:00	24.312	24.442	24.302	24.384	1274	0	23
2024.03.11	02:00:00	24.384	24.451	24.345	24.425	1216	0	20
2024.03.11	03:00:00	24.426	24.434	24.302	24.335	2050	0	21
2024.03.11	04:00:00	24.335	24.335	24.223	24.238	1390	0	21
2024.03.11	05:00:00	24.235	24.289	24.227	24.272	1147	0	18
2024.03.11	06:00:00	24.267	24.290	24.249	24.272	969	0	16
2024.03.11	07:00:00	24.276	24.313	24.253	24.288	1105	0	20
2024.03.11	08:00:00	24.288	24.349	24.273	24.339	1428	0	19
2024.03.11	09:00:00	24.339	24.375	24.269	24.361	2165	0	10
2024.03.11	10:00:00	24.362	24.368	24.285	24.306	2384	0	10
2024.03.11	11:00:00	24.304	24.355	24.281	24.340	1985	0	10
2024.03.11	12:00:00	24.344	24.365	24.296	24.304	1662	0	10
2024.03.11	13:00:00	24.304	24.357	24.284	24.347	1391	0	11
2024.03.11	14:00:00	24.348	24.441	24.305	24.426	3412	0	10
2024.03.11	15:00:00	24.427	24.497	24.349	24.409	6095	0	19
2024.03.11	16:00:00	24.409	24.455	24.297	24.445	4907	0	10
2024.03.11	17:00:00	24.444	24.507	24.401	24.489	3383	0	11
2024.03.11	18:00:00	24.486	24.515	24.413	24.478	3268	0	11
2024.03.11	19:00:00	24.478	24.514	24.412	24.454	2769	0	10
2024.03.11	20:00:00	24.457	24.467	24.372	24.429	2445	0	10
2024.03.11	21:00:00	24.429	24.491	24.422	24.435	2260	0	9
2024.03.11	22:00:00	24.426	24.475	24.411	24.448	572	0	12
2024.03.12	00:00:00	24.446	24.485	24.442	24.467	930	0	22
2024.03.12	01:00:00	24.471	24.505	24.463	24.483	770	0	26
2024.03.12	02:00:00	24.484	24.520	24.399	24.416	1251	0	24
2024.03.12	03:00:00	24.416	24.480	24.416	24.479	1278	0	23
2024.03.12	04:00:00	24.481	24.482	24.414	24.431	1349	0	22
2024.03.12	05:00:00	24.429	24.454	24.385	24.437	1045	0	22
2024.03.12	06:00:00	24.438	24.464	24.419	24.463	772	0	26
2024.03.12	07:00:00	24.464	24.506	24.418	24.451	1397	0	24
2024.03.12	08:00:00	24.458	24.472	24.366	24.396	1860	0	19
2024.03.12	09:00:00	24.396	24.452	24.367	24.411	2160	0	13
2024.03.12	10:00:00	24.411	24.459	24.391	24.452	1850	0	10
2024.03.12	11:00:00	24.451	24.488	24.404	24.425	1989	0	9
2024.03.12	12:00:00	24.423	24.449	24.386	24.437	1533	0	8
2024.03.12	13:00:00	24.437	24.442	24.335	24.367	2241	0	9
2024.03.12	14:00:00	24.366	24.676	24.209	24.350	8597	0	19
2024.03.12	15:00:00	24.351	24.359	23.997	24.124	10273	0	19
2024.03.12	16:00:00	24.125	24.249	24.013	24.180	6837	0	15
2024.03.12	17:00:00	24.180	24.237	24.102	24.217	3908	0	9
2024.03.12	18:00:00	24.218	24.257	24.190	24.252	1893	0	8
2024.03.12	19:00:00	24.252	24.252	24.107	24.109	3050	0	10
2024.03.12	20:00:00	24.106	24.160	24.047	24.082	2394	0	9
2024.03.12	21:00:00	24.082	24.139	24.052	24.131	2045	0	7
2024.03.12	22:00:00	24.124	24.139	24.099	24.124	1186	0	11
2024.03.13	00:00:00	24.113	24.134	24.088	24.122	1473	0	26
2024.03.13	01:00:00	24.127	24.142	24.098	24.126	742	0	24
2024.03.13	02:00:00	24.126	24.195	24.108	24.167	1090	0	23
2024.03.13	03:00:00	24.167	24.170	24.104	24.113	1348	0	22
2024.03.13	04:00:00	24.117	24.131	24.089	24.109	1048	0	23
2024.03.13	05:00:00	24.109	24.143	24.077	24.105	830	0	23
2024.03.13	06:00:00	24.106	24.116	24.057	24.092	793	0	22
2024.03.13	07:00:00	24.096	24.181	24.086	24.155	1090	0	20
2024.03.13	08:00:00	24.155	24.180	24.126	24.178	1535	0	19
2024.03.13	09:00:00	24.176	24.223	24.134	24.193	3415	0	11
2024.03.13	10:00:00	24.196	24.230	24.179	24.202	3535	0	11
2024.03.13	11:00:00	24.202	24.240	24.191	24.222	2516	0	10
