<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.02.20	05:00:00	17.947	17.965	17.941	17.963	2215	0	5
2017.02.20	06:00:00	17.963	17.978	17.952	17.972	1869	0	7
2017.02.20	07:00:00	17.972	17.973	17.952	17.960	1988	0	8
2017.02.20	08:00:00	17.960	17.971	17.940	17.967	2976	0	5
2017.02.20	09:00:00	17.967	17.991	17.957	17.966	2799	0	5
2017.02.20	10:00:00	17.966	18.006	17.966	17.996	3630	0	5
2017.02.20	11:00:00	17.996	18.027	17.985	18.018	2466	0	6
2017.02.20	12:00:00	18.019	18.027	17.988	17.992	1961	0	6
2017.02.20	13:00:00	17.992	18.014	17.989	18.004	1717	0	6
2017.02.20	14:00:00	18.004	18.004	17.970	17.986	2699	0	5
2017.02.20	15:00:00	17.986	18.014	17.978	18.010	3556	0	6
2017.02.20	16:00:00	18.010	18.019	17.984	18.001	3120	0	6
2017.02.20	17:00:00	18.001	18.042	17.998	18.022	2771	0	5
2017.02.20	18:00:00	18.022	18.071	18.022	18.056	2131	0	5
2017.02.20	19:00:00	18.056	18.066	18.046	18.051	1871	0	5
2017.02.21	01:00:00	17.996	18.055	17.996	18.051	1257	0	5
2017.02.21	02:00:00	18.051	18.055	18.011	18.017	2650	0	6
2017.02.21	03:00:00	18.017	18.021	17.968	18.011	3943	0	5
2017.02.21	04:00:00	18.011	18.054	18.011	18.020	2819	0	6
2017.02.21	05:00:00	18.020	18.020	17.952	17.977	3119	0	5
2017.02.21	06:00:00	17.976	17.985	17.957	17.975	1450	0	5
2017.02.21	07:00:00	17.973	17.979	17.955	17.965	1964	0	7
2017.02.21	08:00:00	17.965	18.001	17.945	17.988	3436	0	5
2017.02.21	09:00:00	17.988	17.993	17.961	17.978	2474	0	7
2017.02.21	10:00:00	17.978	17.979	17.917	17.954	3860	0	5
2017.02.21	11:00:00	17.954	17.960	17.841	17.900	5140	0	4
2017.02.21	12:00:00	17.900	17.913	17.859	17.896	3988	0	6
2017.02.21	13:00:00	17.896	17.928	17.885	17.918	2896	0	5
2017.02.21	14:00:00	17.920	17.952	17.907	17.927	3288	0	6
2017.02.21	15:00:00	17.927	17.950	17.836	17.851	6244	0	5
2017.02.21	16:00:00	17.851	18.014	17.840	17.997	7871	0	5
2017.02.21	17:00:00	17.997	18.041	17.972	18.002	7698	0	4
2017.02.21	18:00:00	18.002	18.041	17.987	18.028	6284	0	5
2017.02.21	19:00:00	18.028	18.087	18.024	18.059	4515	0	5
2017.02.21	20:00:00	18.059	18.066	17.975	18.001	3133	0	4
2017.02.21	21:00:00	18.000	18.006	17.978	17.984	2637	0	5
2017.02.21	22:00:00	17.984	17.988	17.972	17.974	2062	0	7
2017.02.21	23:00:00	17.974	17.985	17.953	17.958	1233	0	0
2017.02.22	01:00:00	17.956	17.986	17.951	17.970	1363	0	4
2017.02.22	02:00:00	17.963	18.020	17.963	18.010	2960	0	5
2017.02.22	03:00:00	18.010	18.033	17.987	18.017	3602	0	5
2017.02.22	04:00:00	18.017	18.029	18.002	18.003	2803	0	5
2017.02.22	05:00:00	18.003	18.003	17.977	17.979	2120	0	6
2017.02.22	06:00:00	17.979	17.991	17.972	17.988	1083	0	1
2017.02.22	07:00:00	17.990	17.992	17.961	17.979	325	0	1
2017.02.22	08:00:00	17.978	17.986	17.956	17.984	414	0	1
2017.02.22	09:00:00	17.987	17.998	17.972	17.979	722	0	1
2017.02.22	10:00:00	17.976	18.019	17.959	18.010	848	0	1
2017.02.22	11:00:00	18.009	18.035	17.997	18.002	849	0	1
2017.02.22	12:00:00	18.003	18.016	17.984	18.000	640	0	1
2017.02.22	13:00:00	18.001	18.004	17.963	17.990	720	0	1
2017.02.22	14:00:00	17.987	18.020	17.976	18.006	777	0	1
2017.02.22	15:00:00	18.003	18.057	17.969	17.991	1552	0	1
2017.02.22	16:00:00	17.988	18.032	17.930	17.985	1393	0	1
2017.02.22	17:00:00	17.984	18.009	17.926	17.977	2020	0	1
2017.02.22	18:00:00	17.979	17.999	17.951	17.956	1263	0	1
2017.02.22	19:00:00	17.957	18.023	17.954	18.013	592	0	1
2017.02.22	20:00:00	18.012	18.019	17.951	17.961	615	0	1
2017.02.22	21:00:00	17.964	18.056	17.946	18.040	1987	0	1
2017.02.22	22:00:00	18.039	18.055	18.028	18.047	451	0	1
2017.02.22	23:00:00	18.048	18.058	18.006	18.006	287	0	0
2017.02.23	01:00:00	18.008	18.090	17.997	18.013	1415	0	5
2017.02.23	02:00:00	18.013	18.022	17.988	18.003	2565	0	5
2017.02.23	03:00:00	18.003	18.033	17.996	18.002	3328	0	6
2017.02.23	04:00:00	18.002	18.004	17.982	17.997	2291	0	7
2017.02.23	05:00:00	17.998	18.006	17.992	18.001	1684	0	7
2017.02.23	06:00:00	18.001	18.012	17.984	17.992	1674	0	6
2017.02.23	07:00:00	17.992	17.998	17.967	17.968	2947	0	5
2017.02.23	08:00:00	17.968	17.980	17.937	17.971	2979	0	5
2017.02.23	09:00:00	17.971	17.979	17.950	17.976	3108	0	5
2017.02.23	10:00:00	17.976	17.989	17.959	17.980	4015	0	5
2017.02.23	11:00:00	17.980	18.001	17.970	18.001	3787	0	5
2017.02.23	12:00:00	18.001	18.011	17.990	18.000	2428	0	5
2017.02.23	13:00:00	18.000	18.019	17.994	18.012	3222	0	5
2017.02.23	14:00:00	18.012	18.068	17.975	18.060	8436	0	5
2017.02.23	15:00:00	18.060	18.205	18.049	18.190	11914	0	4
2017.02.23	16:00:00	18.190	18.219	18.153	18.182	8852	0	5
2017.02.23	17:00:00	18.182	18.210	18.102	18.149	9069	0	4
2017.02.23	18:00:00	18.149	18.174	18.057	18.122	9047	0	5
2017.02.23	19:00:00	18.122	18.154	18.111	18.123	4200	0	4
2017.02.23	20:00:00	18.123	18.180	18.114	18.151	4239	0	5
2017.02.23	21:00:00	18.151	18.203	18.146	18.182	2345	0	5
2017.02.23	22:00:00	18.182	18.183	18.165	18.181	2167	0	7
2017.02.23	23:00:00	18.182	18.198	18.169	18.169	1368	0	0
2017.02.24	01:00:00	18.154	18.189	18.154	18.171	1010	0	6
2017.02.24	02:00:00	18.178	18.188	18.160	18.166	1726	0	7
2017.02.24	03:00:00	18.166	18.202	18.159	18.193	3322	0	5
2017.02.24	04:00:00	18.193	18.206	18.174	18.199	1791	0	6
2017.02.24	05:00:00	18.200	18.208	18.167	18.192	2155	0	6
2017.02.24	06:00:00	18.192	18.202	18.187	18.192	1703	0	6
2017.02.24	07:00:00	18.192	18.197	18.171	18.196	1575	0	5
2017.02.24	08:00:00	18.193	18.253	18.191	18.226	4651	0	6
2017.02.24	09:00:00	18.226	18.251	18.221	18.229	3464	0	6
2017.02.24	10:00:00	18.229	18.287	18.229	18.265	4636	0	5
2017.02.24	11:00:00	18.262	18.321	18.254	18.303	4218	0	5
2017.02.24	12:00:00	18.303	18.304	18.254	18.277	3196	0	5
2017.02.24	13:00:00	18.277	18.304	18.269	18.294	3341	0	5
2017.02.24	14:00:00	18.294	18.367	18.267	18.362	5431	0	4
2017.02.24	15:00:00	18.362	18.394	18.309	18.371	8845	0	5
2017.02.24	16:00:00	18.371	18.391	18.241	18.294	10075	0	5
2017.02.24	17:00:00	18.294	18.356	18.292	18.339	9366	0	5
2017.02.24	18:00:00	18.339	18.403	18.313	18.363	7625	0	5
2017.02.24	19:00:00	18.363	18.405	18.357	18.363	5773	0	5
2017.02.24	20:00:00	18.363	18.373	18.336	18.352	4406	0	5
2017.02.24	21:00:00	18.352	18.367	18.336	18.352	3053	0	5
2017.02.24	22:00:00	18.352	18.358	18.341	18.347	3068	0	6
2017.02.24	23:00:00	18.347	18.379	18.331	18.369	930	0	0
2017.02.27	01:00:00	18.363	18.384	18.328	18.338	1570	0	6
2017.02.27	02:00:00	18.338	18.362	18.335	18.342	2465	0	6
2017.02.27	03:00:00	18.342	18.412	18.332	18.392	5001	0	5
2017.02.27	04:00:00	18.392	18.394	18.368	18.380	3006	0	6
2017.02.27	05:00:00	18.380	18.389	18.370	18.379	1832	0	7
2017.02.27	06:00:00	18.379	18.390	18.367	18.375	2037	0	7
2017.02.27	07:00:00	18.375	18.389	18.369	18.385	2078	0	7
2017.02.27	08:00:00	18.385	18.404	18.368	18.389	2776	0	6
2017.02.27	09:00:00	18.389	18.391	18.369	18.387	2962	0	5
2017.02.27	10:00:00	18.387	18.389	18.344	18.376	4464	0	5
2017.02.27	11:00:00	18.376	18.381	18.351	18.376	3037	0	6
2017.02.27	12:00:00	18.376	18.400	18.372	18.386	2098	0	5
2017.02.27	13:00:00	18.386	18.386	18.354	18.361	1957	0	5
2017.02.27	14:00:00	18.361	18.370	18.343	18.355	2459	0	4
2017.02.27	15:00:00	18.355	18.380	18.311	18.355	5742	0	5
2017.02.27	16:00:00	18.355	18.419	18.334	18.379	5512	0	5
2017.02.27	17:00:00	18.379	18.422	18.373	18.413	9395	0	5
2017.02.27	18:00:00	18.413	18.484	18.394	18.447	6708	0	5
2017.02.27	19:00:00	18.449	18.465	18.393	18.398	4273	0	5
2017.02.27	20:00:00	18.398	18.408	18.337	18.349	5100	0	4
2017.02.27	21:00:00	18.349	18.358	18.306	18.321	4118	0	5
2017.02.27	22:00:00	18.321	18.321	18.223	18.233	5022	0	5
2017.02.27	23:00:00	18.232	18.267	18.224	18.247	1706	0	1
2017.02.28	01:00:00	18.251	18.304	18.251	18.291	2098	0	5
2017.02.28	02:00:00	18.290	18.311	18.276	18.292	3520	0	4
2017.02.28	03:00:00	18.292	18.322	18.291	18.318	3482	0	5
2017.02.28	04:00:00	18.318	18.332	18.308	18.327	2099	0	5
2017.02.28	05:00:00	18.326	18.333	18.307	18.316	1802	0	7
2017.02.28	06:00:00	18.315	18.329	18.312	18.324	1103	0	1
2017.02.28	07:00:00	18.317	18.348	18.309	18.347	1153	0	1
2017.02.28	08:00:00	18.348	18.352	18.320	18.328	1403	0	1
2017.02.28	09:00:00	18.328	18.360	18.315	18.353	1383	0	1
2017.02.28	10:00:00	18.352	18.355	18.283	18.292	1444	0	1
2017.02.28	11:00:00	18.285	18.311	18.246	18.268	1567	0	1
2017.02.28	12:00:00	18.261	18.286	18.255	18.270	1543	0	1
2017.02.28	13:00:00	18.271	18.318	18.267	18.289	1468	0	1
2017.02.28	14:00:00	18.285	18.329	18.281	18.311	1580	0	1
2017.02.28	15:00:00	18.314	18.368	18.294	18.358	2199	0	1
2017.02.28	16:00:00	18.354	18.417	18.344	18.376	1848	0	1
2017.02.28	17:00:00	18.375	18.454	18.365	18.437	2391	0	1
2017.02.28	18:00:00	18.441	18.459	18.408	18.413	3807	0	1
2017.02.28	19:00:00	18.413	18.439	18.395	18.409	5252	0	5
2017.02.28	20:00:00	18.408	18.433	18.342	18.367	6613	0	6
2017.02.28	21:00:00	18.367	18.373	18.309	18.329	4832	0	5
2017.02.28	22:00:00	18.329	18.349	18.303	18.333	5804	0	4
2017.02.28	23:00:00	18.333	18.333	18.288	18.296	3774	0	0
2017.03.01	01:00:00	18.304	18.312	18.279	18.298	2681	0	5
2017.03.01	02:00:00	18.298	18.304	18.283	18.295	4099	0	5
2017.03.01	03:00:00	18.295	18.319	18.229	18.298	7556	0	5
2017.03.01	04:00:00	18.298	18.355	18.281	18.321	10642	0	6
2017.03.01	05:00:00	18.321	18.322	18.265	18.286	5618	0	6
2017.03.01	06:00:00	18.286	18.287	18.259	18.269	2497	0	7
2017.03.01	07:00:00	18.269	18.308	18.265	18.295	3646	0	6
2017.03.01	08:00:00	18.295	18.310	18.281	18.288	3245	0	6
2017.03.01	09:00:00	18.288	18.332	18.278	18.327	5698	0	5
2017.03.01	10:00:00	18.327	18.374	18.311	18.360	6245	0	4
2017.03.01	11:00:00	18.360	18.370	18.337	18.361	4207	0	5
2017.03.01	12:00:00	18.361	18.395	18.351	18.385	3877	0	5
2017.03.01	13:00:00	18.385	18.389	18.327	18.339	4541	0	7
2017.03.01	14:00:00	18.339	18.345	18.302	18.314	5290	0	4
2017.03.01	15:00:00	18.314	18.358	18.267	18.282	9495	0	5
2017.03.01	16:00:00	18.282	18.391	18.266	18.377	7549	0	5
2017.03.01	17:00:00	18.381	18.416	18.314	18.382	10427	0	5
2017.03.01	18:00:00	18.382	18.406	18.362	18.391	5466	0	5
2017.03.01	19:00:00	18.391	18.426	18.380	18.413	4659	0	5
2017.03.01	20:00:00	18.411	18.461	18.405	18.423	4290	0	6
2017.03.01	21:00:00	18.423	18.431	18.373	18.398	3744	0	4
2017.03.01	22:00:00	18.398	18.421	18.396	18.401	3026	0	5
2017.03.01	23:00:00	18.401	18.425	18.393	18.396	1203	0	1
2017.03.02	01:00:00	18.385	18.414	18.373	18.386	1894	0	7
2017.03.02	02:00:00	18.386	18.421	18.378	18.421	2350	0	6
2017.03.02	03:00:00	18.421	18.431	18.385	18.386	4194	0	6
2017.03.02	04:00:00	18.388	18.398	18.365	18.373	2218	0	5
2017.03.02	05:00:00	18.373	18.388	18.367	18.383	1848	0	6
2017.03.02	06:00:00	18.383	18.387	18.375	18.380	1549	0	6
2017.03.02	07:00:00	18.380	18.387	18.357	18.372	1659	0	6
2017.03.02	08:00:00	18.372	18.391	18.359	18.385	2953	0	5
2017.03.02	09:00:00	18.385	18.408	18.371	18.398	3590	0	5
2017.03.02	10:00:00	18.398	18.403	18.348	18.393	3976	0	5
2017.03.02	11:00:00	18.393	18.393	18.345	18.362	3449	0	5
2017.03.02	12:00:00	18.362	18.370	18.338	18.344	3138	0	6
2017.03.02	13:00:00	18.345	18.350	18.301	18.313	3322	0	5
2017.03.02	14:00:00	18.313	18.346	18.285	18.330	4761	0	5
2017.03.02	15:00:00	18.331	18.348	18.278	18.321	8004	0	5
2017.03.02	16:00:00	18.321	18.344	18.289	18.309	7977	0	5
2017.03.02	17:00:00	18.309	18.371	18.309	18.337	7586	0	5
2017.03.02	18:00:00	18.338	18.347	17.982	18.015	9906	0	4
2017.03.02	19:00:00	18.015	18.023	17.683	17.766	11877	0	4
2017.03.02	20:00:00	17.766	17.812	17.713	17.782	5293	0	4
2017.03.02	21:00:00	17.782	17.798	17.736	17.782	3200	0	5
2017.03.02	22:00:00	17.783	17.796	17.746	17.750	3122	0	5
2017.03.02	23:00:00	17.750	17.778	17.742	17.762	1634	0	1
2017.03.03	01:00:00	17.656	17.826	17.656	17.819	2102	0	4
2017.03.03	02:00:00	17.819	17.850	17.802	17.816	3027	0	4
2017.03.03	03:00:00	17.816	17.830	17.752	17.803	6970	0	4
2017.03.03	04:00:00	17.803	17.804	17.740	17.775	3812	0	4
2017.03.03	05:00:00	17.775	17.785	17.739	17.773	2877	0	4
2017.03.03	06:00:00	17.770	17.778	17.758	17.775	1869	0	5
2017.03.03	07:00:00	17.775	17.778	17.717	17.734	3074	0	5
2017.03.03	08:00:00	17.734	17.768	17.728	17.758	3811	0	5
2017.03.03	09:00:00	17.758	17.788	17.709	17.722	5664	0	5
2017.03.03	10:00:00	17.722	17.746	17.647	17.681	6591	0	5
2017.03.03	11:00:00	17.681	17.715	17.673	17.696	3437	0	5
2017.03.03	12:00:00	17.696	17.745	17.681	17.711	3907	0	5
2017.03.03	13:00:00	17.711	17.737	17.689	17.700	4055	0	5
2017.03.03	14:00:00	17.701	17.718	17.632	17.678	5989	0	5
2017.03.03	15:00:00	17.678	17.778	17.678	17.746	7325	0	4
2017.03.03	16:00:00	17.746	17.763	17.686	17.732	7009	0	5
2017.03.03	17:00:00	17.732	17.791	17.712	17.726	9305	0	5
2017.03.03	18:00:00	17.726	17.730	17.656	17.683	5152	0	5
2017.03.03	19:00:00	17.683	17.756	17.675	17.750	4660	0	5
2017.03.03	20:00:00	17.747	17.794	17.685	17.780	12564	0	4
2017.03.03	21:00:00	17.780	17.961	17.780	17.944	7963	0	5
2017.03.03	22:00:00	17.944	17.979	17.922	17.931	4491	0	5
2017.03.03	23:00:00	17.931	17.982	17.927	17.977	1367	0	0
2017.03.06	01:00:00	17.931	17.949	17.903	17.945	2656	0	6
2017.03.06	02:00:00	17.945	17.945	17.896	17.910	2777	0	6
2017.03.06	03:00:00	17.910	17.915	17.833	17.851	5296	0	5
2017.03.06	04:00:00	17.851	17.874	17.848	17.859	2468	0	6
2017.03.06	05:00:00	17.859	17.869	17.846	17.857	2049	0	5
2017.03.06	06:00:00	17.858	17.864	17.842	17.844	1722	0	5
2017.03.06	07:00:00	17.843	17.854	17.814	17.839	1756	0	5
2017.03.06	08:00:00	17.839	17.844	17.800	17.824	2817	0	6
2017.03.06	09:00:00	17.824	17.830	17.786	17.800	3861	0	5
2017.03.06	10:00:00	17.800	17.854	17.794	17.848	5038	0	5
2017.03.06	11:00:00	17.848	17.863	17.830	17.835	3929	0	6
2017.03.06	12:00:00	17.835	17.836	17.795	17.831	3378	0	6
2017.03.06	13:00:00	17.831	17.835	17.800	17.806	2437	0	6
2017.03.06	14:00:00	17.806	17.852	17.806	17.836	2629	0	7
2017.03.06	15:00:00	17.836	17.900	17.822	17.865	5227	0	5
2017.03.06	16:00:00	17.865	17.871	17.821	17.836	6528	0	4
2017.03.06	17:00:00	17.836	17.860	17.796	17.810	7567	0	5
2017.03.06	18:00:00	17.810	17.810	17.715	17.769	5884	0	4
2017.03.06	19:00:00	17.772	17.791	17.718	17.732	4170	0	4
2017.03.06	20:00:00	17.732	17.817	17.702	17.813	4752	0	5
2017.03.06	21:00:00	17.813	17.825	17.794	17.821	2353	0	6
2017.03.06	22:00:00	17.821	17.825	17.771	17.771	3068	0	5
2017.03.06	23:00:00	17.771	17.791	17.758	17.762	1031	0	0
2017.03.07	01:00:00	17.746	17.786	17.746	17.768	1188	0	5
2017.03.07	02:00:00	17.769	17.779	17.739	17.754	2736	0	5
2017.03.07	03:00:00	17.754	17.764	17.732	17.759	3667	0	6
2017.03.07	04:00:00	17.759	17.764	17.734	17.744	1995	0	7
2017.03.07	05:00:00	17.744	17.764	17.731	17.739	1811	0	6
2017.03.07	06:00:00	17.738	17.753	17.719	17.719	1737	0	8
2017.03.07	07:00:00	17.719	17.743	17.704	17.734	2311	0	5
2017.03.07	08:00:00	17.734	17.743	17.722	17.729	2267	0	5
2017.03.07	09:00:00	17.729	17.744	17.717	17.725	3266	0	5
2017.03.07	10:00:00	17.725	17.750	17.703	17.709	3380	0	5
2017.03.07	11:00:00	17.709	17.719	17.680	17.692	4249	0	5
2017.03.07	12:00:00	17.692	17.717	17.657	17.712	2900	0	5
2017.03.07	13:00:00	17.712	17.717	17.687	17.697	2364	0	5
2017.03.07	14:00:00	17.697	17.716	17.676	17.676	2887	0	4
2017.03.07	15:00:00	17.676	17.681	17.538	17.584	8781	0	4
2017.03.07	16:00:00	17.584	17.588	17.486	17.497	7654	0	4
2017.03.07	17:00:00	17.497	17.599	17.473	17.589	7463	0	5
2017.03.07	18:00:00	17.589	17.618	17.504	17.529	4770	0	5
2017.03.07	19:00:00	17.529	17.544	17.513	17.518	3951	0	5
2017.03.07	20:00:00	17.518	17.536	17.492	17.511	3960	0	5
2017.03.07	21:00:00	17.511	17.514	17.480	17.486	1811	0	5
2017.03.07	22:00:00	17.486	17.500	17.466	17.482	2290	0	5
2017.03.07	23:00:00	17.482	17.499	17.473	17.473	1385	0	0
2017.03.08	01:00:00	17.473	17.504	17.473	17.498	1833	0	4
2017.03.08	02:00:00	17.499	17.503	17.482	17.498	2384	0	5
2017.03.08	03:00:00	17.498	17.547	17.498	17.508	3163	0	6
2017.03.08	04:00:00	17.507	17.524	17.492	17.514	2363	0	6
2017.03.08	05:00:00	17.514	17.518	17.497	17.502	2843	0	6
2017.03.08	06:00:00	17.502	17.503	17.468	17.484	1659	0	6
2017.03.08	07:00:00	17.484	17.534	17.479	17.508	2421	0	5
2017.03.08	08:00:00	17.508	17.522	17.486	17.491	2590	0	6
2017.03.08	09:00:00	17.491	17.505	17.428	17.445	5045	0	5
2017.03.08	10:00:00	17.446	17.449	17.370	17.410	5556	0	5
2017.03.08	11:00:00	17.410	17.424	17.390	17.421	4260	0	6
2017.03.08	12:00:00	17.420	17.438	17.403	17.404	2720	0	6
2017.03.08	13:00:00	17.404	17.423	17.385	17.409	3731	0	6
2017.03.08	14:00:00	17.409	17.428	17.388	17.393	4256	0	5
2017.03.08	15:00:00	17.393	17.413	17.293	17.325	10554	0	5
2017.03.08	16:00:00	17.325	17.350	17.279	17.335	7697	0	5
2017.03.08	17:00:00	17.335	17.343	17.281	17.296	6454	0	4
2017.03.08	18:00:00	17.297	17.310	17.243	17.266	5962	0	5
2017.03.08	19:00:00	17.266	17.273	17.222	17.229	4356	0	4
2017.03.08	20:00:00	17.229	17.290	17.224	17.281	5405	0	4
2017.03.08	21:00:00	17.281	17.281	17.231	17.253	3962	0	5
2017.03.08	22:00:00	17.252	17.262	17.232	17.232	3209	0	4
2017.03.08	23:00:00	17.232	17.246	17.218	17.219	1877	0	0
2017.03.09	01:00:00	17.226	17.261	17.226	17.245	1595	0	6
2017.03.09	02:00:00	17.245	17.252	17.230	17.247	2475	0	5
2017.03.09	03:00:00	17.247	17.287	17.202	17.223	5473	0	5
2017.03.09	04:00:00	17.223	17.249	17.213	17.214	2764	0	6
2017.03.09	05:00:00	17.214	17.224	17.194	17.198	2633	0	5
2017.03.09	06:00:00	17.198	17.216	17.169	17.196	3104	0	5
2017.03.09	07:00:00	17.191	17.207	17.190	17.199	2636	0	5
2017.03.09	08:00:00	17.199	17.206	17.145	17.184	4471	0	5
2017.03.09	09:00:00	17.184	17.220	17.169	17.179	4432	0	5
2017.03.09	10:00:00	17.179	17.211	17.152	17.178	4996	0	5
2017.03.09	11:00:00	17.178	17.186	17.156	17.172	3418	0	4
2017.03.09	12:00:00	17.170	17.186	17.152	17.152	2837	0	5
2017.03.09	13:00:00	17.152	17.172	17.132	17.137	3256	0	5
2017.03.09	14:00:00	17.137	17.219	17.132	17.211	5159	0	4
2017.03.09	15:00:00	17.211	17.264	17.204	17.258	11087	0	5
2017.03.09	16:00:00	17.258	17.286	17.193	17.202	9515	0	5
2017.03.09	17:00:00	17.202	17.210	17.123	17.131	6904	0	5
2017.03.09	18:00:00	17.131	17.139	17.027	17.083	6523	0	4
2017.03.09	19:00:00	17.083	17.083	17.010	17.032	4408	0	5
2017.03.09	20:00:00	17.032	17.037	16.991	17.004	4605	0	5
2017.03.09	21:00:00	17.004	17.009	16.943	16.949	4726	0	4
2017.03.09	22:00:00	16.949	16.994	16.944	16.965	3192	0	4
2017.03.09	23:00:00	16.964	16.981	16.934	16.946	2683	0	0
2017.03.10	01:00:00	16.937	16.972	16.870	16.921	2532	0	4
2017.03.10	02:00:00	16.921	16.951	16.893	16.943	2991	0	5
2017.03.10	03:00:00	16.943	16.971	16.893	16.909	5610	0	5
2017.03.10	04:00:00	16.909	16.936	16.907	16.924	3085	0	5
2017.03.10	05:00:00	16.924	16.939	16.896	16.898	2734	0	5
2017.03.10	06:00:00	16.898	16.916	16.882	16.884	2718	0	7
2017.03.10	07:00:00	16.884	16.919	16.883	16.918	2397	0	7
2017.03.10	08:00:00	16.918	16.926	16.884	16.904	3927	0	6
2017.03.10	09:00:00	16.904	16.905	16.841	16.855	4616	0	4
2017.03.10	10:00:00	16.855	16.892	16.843	16.888	4271	0	4
2017.03.10	11:00:00	16.888	16.913	16.879	16.900	3541	0	5
2017.03.10	12:00:00	16.900	16.910	16.863	16.875	2786	0	4
2017.03.10	13:00:00	16.875	16.900	16.854	16.878	2654	0	6
2017.03.10	14:00:00	16.880	16.935	16.880	16.889	3694	0	4
2017.03.10	15:00:00	16.889	17.061	16.848	17.061	15365	0	4
2017.03.10	16:00:00	17.061	17.085	16.926	16.992	10633	0	5
2017.03.10	17:00:00	16.992	17.003	16.918	16.924	9927	0	5
2017.03.10	18:00:00	16.924	16.929	16.886	16.917	6977	0	5
2017.03.10	19:00:00	16.917	16.943	16.892	16.922	5256	0	5
2017.03.10	20:00:00	16.923	16.944	16.891	16.926	5393	0	5
2017.03.10	21:00:00	16.926	16.963	16.916	16.941	3238	0	5
2017.03.10	22:00:00	16.941	17.048	16.940	17.047	3738	0	5
2017.03.10	23:00:00	17.048	17.048	17.009	17.038	1433	0	0
2017.03.13	00:00:00	17.038	17.050	16.979	16.983	817	0	1
2017.03.13	01:00:00	16.983	17.013	16.981	16.998	1182	0	7
2017.03.13	02:00:00	16.998	17.049	16.993	17.022	2394	0	5
2017.03.13	03:00:00	17.022	17.026	16.978	17.019	4172	0	5
2017.03.13	04:00:00	17.021	17.045	17.001	17.034	2319	0	5
2017.03.13	05:00:00	17.034	17.061	17.032	17.051	1779	0	6
2017.03.13	06:00:00	17.050	17.059	17.036	17.049	1510	0	7
2017.03.13	07:00:00	17.049	17.074	17.039	17.074	2094	0	5
2017.03.13	08:00:00	17.074	17.123	17.061	17.123	2913	0	4
2017.03.13	09:00:00	17.123	17.138	17.096	17.117	3813	0	5
2017.03.13	10:00:00	17.117	17.145	17.100	17.108	3891	0	5
2017.03.13	11:00:00	17.108	17.142	17.100	17.112	3750	0	3
2017.03.13	12:00:00	17.112	17.121	17.087	17.103	2434	0	5
2017.03.13	13:00:00	17.103	17.103	17.034	17.041	3571	0	5
2017.03.13	14:00:00	17.041	17.050	16.966	16.982	3831	0	5
2017.03.13	15:00:00	16.982	17.021	16.951	16.997	4263	0	5
2017.03.13	16:00:00	16.997	17.021	16.967	16.973	3993	0	5
2017.03.13	17:00:00	16.973	17.026	16.955	16.999	3345	0	5
2017.03.13	18:00:00	16.998	17.014	16.988	17.000	2918	0	5
2017.03.13	19:00:00	17.000	17.000	16.958	16.975	3086	0	4
2017.03.13	20:00:00	16.975	16.984	16.962	16.972	2650	0	5
2017.03.13	21:00:00	16.972	16.977	16.959	16.970	2251	0	5
2017.03.13	22:00:00	16.970	16.981	16.955	16.955	1203	0	6
2017.03.14	00:00:00	16.949	16.989	16.913	16.936	929	0	1
2017.03.14	01:00:00	16.936	16.953	16.898	16.936	2602	0	5
2017.03.14	02:00:00	16.935	16.946	16.918	16.941	1349	0	5
2017.03.14	03:00:00	16.941	16.980	16.923	16.978	2487	0	6
2017.03.14	04:00:00	16.978	17.007	16.967	16.988	2803	0	5
2017.03.14	05:00:00	16.988	16.988	16.974	16.976	1125	0	5
2017.03.14	06:00:00	16.976	16.980	16.957	16.966	873	0	6
2017.03.14	07:00:00	16.966	16.977	16.952	16.959	1184	0	7
2017.03.14	08:00:00	16.959	16.959	16.925	16.932	2965	0	5
2017.03.14	09:00:00	16.931	16.938	16.906	16.927	3726	0	6
2017.03.14	10:00:00	16.927	16.961	16.915	16.957	3829	0	5
2017.03.14	11:00:00	16.956	16.981	16.951	16.972	2465	0	5
2017.03.14	12:00:00	16.972	16.982	16.958	16.976	2588	0	5
2017.03.14	13:00:00	16.976	17.051	16.976	16.990	3727	0	5
2017.03.14	14:00:00	16.990	17.020	16.964	16.970	5371	0	4
2017.03.14	15:00:00	16.970	16.979	16.905	16.930	5158	0	4
2017.03.14	16:00:00	16.930	17.018	16.930	16.974	5821	0	4
2017.03.14	17:00:00	16.974	17.009	16.970	17.004	4642	0	4
2017.03.14	18:00:00	17.004	17.009	16.918	16.935	3707	0	4
2017.03.14	19:00:00	16.936	16.946	16.896	16.926	4089	0	5
2017.03.14	20:00:00	16.926	16.931	16.888	16.905	3154	0	5
2017.03.14	21:00:00	16.905	16.905	16.863	16.881	4486	0	5
2017.03.14	22:00:00	16.881	16.891	16.851	16.851	1709	0	7
2017.03.15	00:00:00	16.881	16.896	16.864	16.883	622	0	0
2017.03.15	01:00:00	16.883	16.918	16.882	16.918	1112	0	6
2017.03.15	02:00:00	16.918	16.918	16.893	16.900	1402	0	5
2017.03.15	03:00:00	16.900	16.942	16.900	16.925	2994	0	5
